1.450000000000000000e+02,2.930000000000000000e+02
4.730000000000000000e+02,2.930000000000000000e+02
4.730000000000000000e+02,9.500000000000000000e+01
1.480000000000000000e+02,9.300000000000000000e+01
1.680000000000000000e+02,3.190000000000000000e+02
4.530000000000000000e+02,3.190000000000000000e+02
4.490000000000000000e+02,7.100000000000000000e+01
1.710000000000000000e+02,6.700000000000000000e+01
